	manchester	0.006455894
	city	0.0064208964
	klopp	0.005881934
	#cfc	0.0057512764
	team	0.005590288
	picture	0.0053464714
	fan	0.0050606583
	premier	0.0049405
	madrid	0.004716516
	club	0.0044610337
	scored	0.004302378
	real	0.00427438
	leicester	0.004102892
	england	0.0039943997
	#euro2016	0.0039839004
Topic 9:	video	0.022075266
	album	0.018923929
	watch	0.016275749
	listen	0.014721265
	kanye	0.013966533
	music	0.013601085
	song	0.011384557
	track	0.008995898
	west	0.008299426
	single	0.0064139217
	drake	0.0060484726
	drop	0.0059213596
	feat	0.005905471
	rapper	0.0055506146
	remix	0.0055267806
	release	0.005312278
	mixtape	0.00522224
	stream	0.0045734355
	life	0.0044595636
	premiere	0.00417356
	lil	0.0040464476
	debut	0.0040464476
	back	0.003985539
	rap	0.0037789813
	cover	0.0037551476
	share	0.0035088668
	hear	0.0034638476
	check	0.0033711612
	young	0.003355272
	week	0.0032175668
Topic 10:	animal	0.020647757
	dog	0.009148414
	wild	0.0069647003
	year	0.0054593314
	baby	0.005310653
	elephant	0.005296714
	zoo	0.004850679
	life	0.004822802
	save	0.0044603986
	horse	0.0044418136
	bear	0.0042745504
	wildlife	0.0042559654
	specie	0.0040840562
	human	0.00407941
	rescued	0.0037913455
	rhino	0.003730945
	found	0.003684483
	video	0.0036751905
	world	0.0036473135
	endangered	0.0035869128
	lion	0.0035776205
	cat	0.0035079273
	tiger	0.003493989
	stop	0.003191986
	rescue	0.0030386613
	farm	0.0028342283
	photo	0.0028109974
	watch	0.0025833335
	story	0.0025833335
	people	0.0025368717
Topic 11:	ticket	0.03235723
	show	0.020788347
	tonight	0.019469088
	tour	0.018155979
	tix	0.013647744
	night	0.011405928
	win	0.011344424
	tomorrow	0.010424941
	sale	0.008570598
	live	0.008164673
	coming	0.0077833487
	chance	0.00701455
	day	0.0068515646
	enter	0.006347233
	ready	0.0061996235
	today	0.0060489387
	wait	0.0057813968
	week	0.0052555385
	weekend	0.005132531
	party	0.0051110047
	vip	0.005052576
	friday	0.004901891
	excited	0.0048772898
	playing	0.0045759208
	sold	0.0045236424
	date	0.004474439
	meet	0.0044313865
	summer	0.0042561004
	june	0.0042468747
	city	0.0042314986
Topic 12:	art	0.01923333
	artist	0.01448577
	photo	0.010471407
	work	0.009580228
	design	0.006606926
	creative	0.0056387805
	painting	0.005403833
	life	0.005367376
	world	0.005205343
	designer	0.004516704
	collection	0.0044761957
	photographer	0.004293909
	museum	0.0042574513
	color	0.0041440283
	book	0.0041440283
	beautiful	0.003973894
	film	0.003969843
	show	0.0039617415
	love	0.0037389465
	image	0.0037348957
	portrait	0.0036133712
	illustration	0.003192086
	create	0.0030341041
	woman	0.002924732
	gallery	0.0028801728
	exhibition	0.0026573779
	history	0.0026047172
	day	0.0025966156
	fashion	0.002499396
	inspired	0.002499396
Topic 13:	allah	0.015683446
	prophet	0.013424458
	muslim	0.0127686225
	people	0.011432663
	god	0.011392179
	love	0.01022625
	allaah	0.0072223633
	hypocrite	0.006696076
	world	0.0059997574
	ramadan	0.005959274
	day	0.005951177
	#ramadan	0.0053925025
	islam	0.004833828
	fasting	0.004809538
	mahdi	0.004428992
	hadith	0.0042265737
	time	0.003999865
	state	0.003983672
	woman	0.0039674784
	person	0.003943188
	narrated	0.003935091
	muhammad	0.0039027045
	make	0.0039027045
	good	0.0038784142
	quran	0.0036031255
	life	0.0035059648
	prayer	0.0034897714
	sahih	0.0034169008
	night	0.0033845138
	fast	0.0033116431
Topic 14:	trump	0.025261315
	hillary	0.013798784
	clinton	0.013251306
	people	0.010377453
	obama	0.009581718
	sander	0.009364699
	bernie	0.007977095
	president	0.007408243
	american	0.0072027333
	#gopdebate	0.0065927794
	america	0.005910486
	policy	0.0058973334
	candidate	0.005596467
	gop	0.005149277
	republican	0.0048336135
	donald	0.0047629178
	#demdebate	0.0047596297
	make	0.0042680497
	campaign	0.004261473
	party	0.004169405
	wall	0.004051031
	vote	0.004047743
	medium	0.004036234
	thing	0.0038192156
	voter	0.00378469
	political	0.0037370117
	gun	0.0036761807
	war	0.0036696044
	good	0.0036498753
	job	0.0036367227
Topic 15:	#etsy	0.015644504
	lmcreation	0.015519635
	#etsymntt	0.01546612
	#etsymnt	0.015394766
	day	0.014485004
	clutch	0.010417837
	#80s	0.008919407
	purse	0.00852696
	wristlet	0.0065647303
	#saints	0.006511215
	happy	0.0054409076
	amp	0.004477631
	david	0.004477631
	#themiddle	0.0041922154
	bison	0.0038889616
	card	0.0038354462
	gift	0.0037997693
	released	0.0035321924
	icke	0.0032467772
	birthday	0.0032467772
	blue	0.0032111004
	flower	0.0030683926
	#weare	0.0030505543
	wedding	0.0030505543
	episode	0.002890008
	season	0.0026759466
	morning	0.0026581082
	white	0.0024797237
	case	0.0024797237
	wallet	0.0024440468
Topic 16:	digital	0.00991099
	#iot	0.00770316
	medium	0.007475279
	tech	0.0074640717
	mobile	0.0073818853
	internet	0.0073146415
	company	0.0071166465
	billion	0.005551366
	social	0.005514009
	data	0.005450501
	news	0.0053496356
	facebook	0.005282392
	business	0.0051815268
	user	0.0050956043
	million	0.004994739
	future	0.0049573816
	brand	0.0049274955
	year	0.004871459
	marketing	0.0045987493
	video	0.004453055
	service	0.004090687
	world	0.0040832153
	technology	0.003952464
	ceo	0.0038030338
	startup	0.0037171117
	industry	0.0035714172
	agency	0.0035377955
	customer	0.003530324
	google	0.003242671
	online	0.0032389353
Topic 17:	trump	0.08383156
	donald	0.029474873
	cruz	0.018594945
	rubio	0.010506808
	ted	0.00994845
	campaign	0.009155205
	#gopdebate	0.007982117
	gop	0.0066170925
	debate	0.006520454
	rally	0.00523462
	president	0.004748741
	hillary	0.00465076
	news	0.004342052
	people	0.004307155
	supporter	0.004268231
	republican	0.004006501
	fox	0.0038695955
	clinton	0.003801143
	carson	0.0037380592
	jeb	0.0036951087
	attack	0.0036441048
	christie	0.0036279983
	marco	0.0036038386
	candidate	0.0035300173
	bush	0.0034199562
	obama	0.0032790245
	call	0.0030052145
	speech	0.002924682
	ben	0.0028951534
	video	0.0028360963
Topic 18:	game	0.026748389
	nba	0.013746021
	kobe	0.010838723
	curry	0.010812237
	warrior	0.01071037
	point	0.0105677545
	video	0.009873019
	lebron	0.009830235
	lakers	0.009290337
	steph	0.007968097
	season	0.0070716627
	team	0.0068455166
	player	0.006654006
	tonight	0.006138556
	play	0.0059062983
	win	0.005704601
	final	0.005623107
	james	0.005390849
	cavs	0.0048591006
	bull	0.0048122415
	kevin	0.004630917
	russell	0.004594245
	dunk	0.0044577424
	bryant	0.004337539
	shot	0.004264194
	draymond	0.004101206
	fan	0.004064534
	#nbafinals	0.0039219195
	durant	0.0039096954
	coach	0.003885247
Topic 19:	bowl	0.024937082
	super	0.023611223
	game	0.018198816
	#sb50	0.015088498
	peyton	0.012014504
	manning	0.010089284
	bronco	0.009485383
	nfl	0.00850007
	team	0.008445582
	win	0.008431961
	cam	0.0077508693
	fan	0.0074648107
	football	0.0073013487
	play	0.005766622
	brady	0.0053080204
	time	0.0053080204
	player	0.0050582867
	newton	0.004985637
	#broncos	0.004749525
	panther	0.0045406567
	tom	0.00441806
	year	0.0042773015
	#superbowl	0.0042273547
	denver	0.0042091925
	playoff	0.004204652
	show	0.0040184865
	watch	0.0039957836
	good	0.0038323216
	season	0.003709725
	commercial	0.003650697
Topic 20:	lead	0.018747939
	game	0.017104307
	#sfgiants	0.012042447
	run	0.0117870625
	#reds	0.009265955
	inning	0.008722443
	day	0.008277156
	hit	0.008244415
	score	0.008021772
	home	0.00791045
	win	0.007707452
	single	0.0076812585
	#letsgo	0.007661613
	rbi	0.0072097783
	#padres	0.0069347485
	play	0.006626977
	tonight	0.00657459
	#mntwins	0.006509107
	final	0.005991789
	recap	0.0059459507
	baseball	0.0059197573
	ball	0.005893564
	double	0.0058608223
	#cubs	0.005814984
	homer	0.0056447275
	#tigers	0.005579244
	red	0.005481019
	today	0.0053304075
	bottom	0.0052190856
	#padresst	0.0051405057
Topic 21:	nfl	0.011270959
	coach	0.011161956
	draft	0.010908524
	team	0.0086712325
	player	0.007870059
	season	0.007213315
	pick	0.0071233874
	year	0.0054747136
	day	0.0049623987
	top	0.0048833713
	deal	0.0047253165
	#browns	0.004477334
	game	0.004444633
	football	0.0044119325
	watch	0.0042457026
	report	0.0038778167
	play	0.0038423906
	eagle	0.0036952363
	today	0.0036461847
	free	0.0036461847
	back	0.0035916832
	source	0.003452704
	brown	0.003417278
	practice	0.0033409758
	contract	0.0031883712
	read	0.0030902685
	jones	0.003008516
	agent	0.0029839904
	mike	0.0029485642
	week	0.0029349388
Topic 22:	story	0.06726742
	plz	0.054884583
	#adopt	0.034876443
	dog	0.01827285
	#dog	0.015383031
	#cat	0.015022723
	home	0.013507958
	#adoptdog	0.0134197185
	cat	0.01239762
	#adoptcat	0.012007899
	love	0.010816675
	#sc	0.0087724775
	#tx	0.008735711
	pet	0.007581254
	info	0.0072062393
	#ca	0.006919463
	meet	0.0063973838
	adoption	0.005566469
	puppy	0.005360578
	sweet	0.0049120313
	rescue	0.0048384992
	shelter	0.004698788
	life	0.004514957
	kitten	0.004198768
	#wa	0.00406641
	#tn	0.003845813
	rescued	0.0036840418
	friend	0.0036178627
	foster	0.0035222708
	adopt	0.0034560917
Topic 23:	life	0.031470686
	people	0.026948133
	thing	0.021986134
	make	0.02078012
	love	0.0172074
	time	0.012381372
	change	0.0103240535
	good	0.009807753
	person	0.00844409
	feel	0.008042086
	give	0.007783936
	day	0.0076696402
	work	0.0076420517
	hard	0.0064754495
	find	0.006215329
	stop	0.0060635917
	happy	0.005986738
	positive	0.0057660295
	matter	0.0055630566
	dream	0.005498026
	stay	0.005235935
	relationship	0.0049442844
	dont	0.0048772837
	mind	0.0048221066
	god	0.0047964887
	happiness	0.0046940167
	reason	0.004627016
	success	0.004591545
	bad	0.0043077767
	live	0.004183628
Topic 24:	#ian1	0.1016504
	#author	0.041757885
	book	0.022284111
	#iartg	0.020218438
	#fantasy	0.017672377
	#asmsg	0.01329483
	#scifi	0.011649497
	award	0.011000971
	#ya	0.01064068
	#romance	0.008364836
	#amwriting	0.008340817
	#amreading	0.00820871
	#thriller	0.007404058
	series	0.0071518533
	ian	0.005356399
	#books	0.004930054
	author	0.0048940247
	#crime	0.00465383
	#mystery	0.0045517473
	year	0.004473684
	#christian	0.004167436
	#kindle	0.0039812853
	life	0.003909227
	secret	0.0038731976
	#pdf1	0.0038011393
	winning	0.0036570225
	blood	0.003626998
	#paranormal	0.0034348425
	love	0.0032907256
	#rt	0.0031646236
Topic 25:	#wwe	0.023101209
	#boxing	0.016282814
	#raw	0.014067423
	fight	0.013315911
	tonight	0.009863659
	#wwenxt	0.008313667
	match	0.008094477
	#wrestlemania	0.007585641
	#impactonpop	0.006920241
	title	0.0067010503
	live	0.005432876
	night	0.0051902
	video	0.004955353
	watch	0.0047126776
	story	0.0045169718
	win	0.0045013153
	wwe	0.004493487
	round	0.0044386894
	ring	0.0043369224
	champion	0.0042977813
	world	0.004141216
	fan	0.0040159645
	wrestling	0.003898541
	boxing	0.0038437434
	big	0.0037263196
	great	0.0037184914
	show	0.0035462703
	ready	0.0035149574
	back	0.0032253126
	#canelokhan	0.0032174843
Topic 26:	lady	0.035719953
	gaga	0.03330361
	photo	0.012597553
	#supernatural	0.010066601
	watch	0.007850824
	live	0.007640707
	heat	0.007354184
	misha	0.006637877
	day	0.006465963
	video	0.0062844986
	#survivor	0.0055108867
	tonight	0.005453582
	love	0.005444031
	dean	0.005253016
	today	0.0052148127
	wave	0.0044985055
	year	0.004393447
	jensen	0.0043838965
	los	0.0041069244
	win	0.0040496197
	angeles	0.0040305182
	#fijipro	0.0037439952
	#oscars	0.003629386
	#ripcurlpro	0.0032187032
	jared	0.0030467894
	song	0.002941731
	award	0.002941731
	ca	0.0029226295
	#sb50	0.0028462233
	back	0.0028462233
Topic 27:	#nyc	0.022944123
	park	0.015767787
	city	0.014727307
	#newyork	0.012527435
	york	0.011962603
	photo	0.007319091
	beautiful	0.0069088447
	day	0.0062548285
	central	0.0062429374
	view	0.006183482
	today	0.0060051135
	bridge	0.0055948673
	morning	0.005481901
	#otd	0.004964634
	nyc	0.0047327555
	manhattan	0.004560333
	sunset	0.004102522
	sky	0.004102522
	building	0.004037121
	national	0.004001447
	lake	0.0039836103
	night	0.003912263
	state	0.0038409159
	tonight	0.00378146
	pic	0.003722004
	street	0.0034187785
	san	0.0032404105
	brooklyn	0.0032047369
	square	0.0031631177
	light	0.0031393354
Topic 28:	black	0.024666002
	woman	0.011363555
	white	0.009428654
	oscar	0.007118865
	people	0.006538395
	life	0.0064134323
	martin	0.006099011
	ali	0.005643503
	king	0.005579006
	history	0.005506447
	muhammad	0.0052686157
	watch	0.0048050457
	obama	0.00432132
	luther	0.004268917
	hollywood	0.0041520162
	love	0.004139923
	#oscars	0.0038779052
	girl	0.0036561978
	president	0.0036521668
	#oscarssowhite	0.0035634837
	film	0.0034546456
	diversity	0.0034304592
	matter	0.0033054969
	man	0.0033054969
	american	0.0032893727
	talk	0.0031845656
	story	0.0030757273
	star	0.0030354168
	show	0.0029306097
	smith	0.0028983613
Topic 29:	climate	0.020957978
	change	0.014333183
	energy	0.012138634
	#climate	0.009885793
	#actonclimate	0.0082227355
	oil	0.008161014
	water	0.007578087
	clean	0.0063848007
	power	0.006309363
	world	0.006305934
	#climatechange	0.0062304963
	solar	0.006120769
	global	0.005548129
	coal	0.005345819
	year	0.005318387
	gas	0.0051846565
	fuel	0.0044268514
	record	0.0041971095
	pollution	0.0038542112
	sea	0.0037410548
	scientist	0.003703336
	people	0.0036656172
	big	0.0036621883
	ocean	0.0036244693
	#solar	0.0036004665
	fossil	0.0035696058
	#globalwarming	0.0035387448
	future	0.003504455
	million	0.003480452
	california	0.0033398638
Topic 30:	cancer	0.011472898
	zika	0.0114298295
	health	0.01107534
	study	0.009319458
	virus	0.00838851
	risk	0.0075039426
	woman	0.0074675
	disease	0.0073184157
	water	0.0066723838
	patient	0.0064239097
	brain	0.0063510244
	doctor	0.005562534
	people	0.005453205
	drug	0.005168289
	#zika	0.0050722123
	research	0.00490325
	flint	0.00468128
	heart	0.004502379
	treatment	0.004333417
	child	0.0042704702
	find	0.0040253093
	learn	0.003624438
	lead	0.0035283614
	death	0.003197063
	care	0.0031374292
	life	0.0031341163
	report	0.002988345
	cdc	0.0029585282
	crisis	0.0029585282
	baby	0.0028955815
Topic 31:	album	0.025943972
	song	0.020810576
	video	0.014878509
	music	0.012865728
	watch	0.009551886
	band	0.00850846
	rock	0.008270146
	listen	0.008054377
	year	0.0073780823
	day	0.006846708
	hear	0.0064216084
	cover	0.0063088927
	tour	0.006305672
	track	0.0057614166
	check	0.0056970073
	show	0.005548867
	love	0.0052880105
	live	0.0052590263
	today	0.0049659656
	play	0.00492732
	playlist	0.004775959
	david	0.004589173
	released	0.0045440868
	release	0.004412048
	record	0.0042220415
	single	0.0041576326
	favorite	0.0039869486
	sound	0.003652022
	week	0.003587613
	great	0.003529645
Topic 32:	food	0.0117260935
	recipe	0.011209147
	#vegan	0.010982266
	make	0.010405009
	workout	0.009529072
	eat	0.0078863315
	healthy	0.007036242
	day	0.0067576654
	#eatfortheplanet	0.0059535266
	skin	0.005491147
	weight	0.005422221
	tip	0.0049828165
	chocolate	0.0047473186
	eating	0.004572131
	exercise	0.004394072
	body	0.004210269
	diet	0.004129855
	vegan	0.004020722
	fat	0.0038857416
	breakfast	0.0037651209
	delicious	0.0036531158
	love	0.0035956772
	good	0.0035439827
	thing	0.0035037757
	meal	0.0034348497
	chicken	0.003193608
	easy	0.0031763765
	cheese	0.0031390414
	cake	0.0031218098
	move	0.0031045782
Topic 33:	space	0.013630405
	earth	0.008175382
	scientist	0.007952582
	human	0.0066301525
	planet	0.00638579
	mar	0.0063821967
	moon	0.0056778593
	nasa	0.0055377106
	brain	0.005372407
	launch	0.0053328774
	science	0.005034612
	year	0.004987896
	star	0.0049016504
	universe	0.0042152805
	solar	0.004067945
	life	0.0039637317
	watch	0.0038523313
	astronaut	0.003798428
	wave	0.003748118
	rocket	0.0037014019
	system	0.003593595
	light	0.0035325044
	mission	0.003478601
	hole	0.0034282913
	image	0.0033204844
	found	0.0032917361
	black	0.0032522068
	galaxy	0.0032162713
	researcher	0.0031479937
	video	0.0031479937
Topic 34:	social	0.01645574
	marketing	0.014491659
	medium	0.013971059
	content	0.011713548
	google	0.010445177
	tip	0.010175412
	search	0.010042895
	facebook	0.008817119
	business	0.007733324
	twitter	0.0073215766
	free	0.00692876
	post	0.0065596076
	#socialmedia	0.006327704
	seo	0.006081602
	tool	0.00593962
	marketer	0.005385891
	follower	0.0053432966
	blog	0.0053290986
	email	0.0052249786
	guide	0.005092462
	strategy	0.004870024
	brand	0.004765904
	website	0.004661784
	make	0.0046144566
	ad	0.0044582766
	create	0.0042689675
	page	0.0042358385
	design	0.003947142
	join	0.0039187456
	#marketing	0.0038714183
Topic 35:	justin	0.012924821
	#thebachelor	0.008151843
	love	0.007911281
	bieber	0.005729816
	miley	0.005445515
	girl	0.004849576
	#thebachelorette	0.0047402293
	guy	0.004483265
	show	0.0042481697
	night	0.0039474666
	life	0.003739708
	watch	0.0037178388
	ben	0.0037123715
	photo	0.0036412962
	tonight	0.0036248942
	club	0.0034007337
	fan	0.0031601712
	fight	0.0030836286
	thing	0.002974282
	jennifer	0.0028485332
	good	0.0028047946
	movie	0.0027665233
	time	0.0026189054
	live	0.0026079707
	ryan	0.0025532974
	video	0.0025314281
	back	0.0025150261
	ring	0.0024876895
	boy	0.0024056796
	baby	0.0023674082
Topic 36:	sander	0.03168936
	clinton	0.028223075
	bernie	0.025255209
	hillary	0.020200208
	campaign	0.012180173
	live	0.010772703
	watch	0.008946106
	#demdebate	0.0075924415
	debate	0.0075442987
	trump	0.006731534
	obama	0.0061991303
	tonight	0.006167979
	president	0.0061453236
	candidate	0.005833811
	democratic	0.0055902647
	video	0.0051371553
	flint	0.0049729035
	primary	0.004743517
	supporter	0.0044943066
	rally	0.004298903
	iowa	0.00427908
	state	0.004123323
	speech	0.0039873905
	presidential	0.00391376
	#greta	0.0038514577
	join	0.0036503903
	tune	0.0036475584
	vote	0.0035965836
	race	0.003406844
	town	0.003245424
Topic 37:	tax	0.015306067
	job	0.0075658225
	pay	0.007170622
	year	0.007031767
	worker	0.005856845
	wage	0.0057464736
	million	0.0051518916
	people	0.0048813033
	state	0.004600034
	rate	0.0045252666
	money	0.004425576
	government	0.004325886
	budget	0.0041905916
	american	0.0041905916
	debt	0.0041336254
	home	0.0040090126
	plan	0.0039556073
	income	0.0038772789
	cost	0.0038025111
	economy	0.003685019
	billion	0.0035248024
	business	0.0035141213
	price	0.0033503443
	bank	0.0032826972
	housing	0.0032008085
	cut	0.0031331615
	minimum	0.0030441524
	bill	0.0030370315
	economic	0.002933781
	report	0.0028340905
Topic 38:	book	0.032127306
	read	0.023065215
	story	0.010706253
	reading	0.009329679
	good	0.006986482
	people	0.006770718
	tweet	0.0065247472
	#amwriting	0.006442757
	love	0.0062356233
	writing	0.0060586967
	great	0.0060543814
	write	0.0058170413
	time	0.005614223
	thing	0.0055494937
	day	0.0054416116
	twitter	0.0049280934
	word	0.004725275
	article	0.0044577275
	week	0.004414575
	today	0.004414575
	piece	0.003970101
	make	0.003706869
	writer	0.0036982384
	comment	0.0036335092
	list	0.0036033022
	reader	0.003232188
	favorite	0.003089784
	author	0.0030380005
	wrote	0.0029862172
	news	0.0028869656
Topic 39:	game	0.02916406
	win	0.015941374
	#nalcs	0.0155028915
	team	0.01463567
	series	0.013368943
	live	0.011839126
	#eulcs	0.011634501
	final	0.01076728
	#codworldleague	0.01045547
	match	0.010445726
	week	0.009315415
	tune	0.008876933
	#iem	0.008068176
	day	0.0069573536
	stream	0.006518871
	watch	0.0062557817
	player	0.005096239
	today	0.005076751
	tournament	0.0049305903
	stats	0.0047941734
	pro	0.0046675005
	kill	0.004579804
	flight	0.0044628754
	back	0.0043069706
	coming	0.004053625
	play	0.004043881
	tomorrow	0.004034137
	start	0.004024393
	pick	0.0036833507
	stage	0.0036151425
Topic 40:	#auspol	0.018364139
	#ausvotes	0.017343305
	gun	0.012954267
	#2a	0.0112892715
	turnbull	0.0066873324
	#icymi	0.0060759243
	australian	0.005764761
	people	0.0056446632
	australia	0.005600991
	#nra	0.00549727
	labor	0.005431762
	tax	0.00527891
	election	0.0049950415
	liberal	0.0044109286
	government	0.0041325195
	bill	0.0040397164
	cut	0.0040397164
	school	0.0037503892
	support	0.0036466683
	#guns	0.003428308
	child	0.003422849
	refugee	0.003351882
	law	0.0033245871
	#letthemstay	0.003280915
	party	0.003226325
	#qanda	0.003193571
	#onpoli	0.0031335219
	live	0.0031335219
	#gonski	0.0029970468
	policy	0.0029970468
Topic 41:	live	0.07731088
	watch	0.025826024
	#periscope	0.02201347
	join	0.020175355
	tune	0.016565083
	tonight	0.015663614
	show	0.012827285
	today	0.0115080625
	question	0.010399915
	tomorrow	0.009546818
	morning	0.008693721
	facebook	0.007941764
	news	0.0076559326
	chat	0.007532805
	episode	0.0068907836
	stream	0.0065785674
	radio	0.00657417
	podcast	0.00633671
	minute	0.0059013665
	hour	0.005659509
	miss	0.0052197683
	est	0.005184589
	streaming	0.005092243
	listen	0.0049119494
	#h50	0.0047536427
	coming	0.004705271
	special	0.0043490813
	talk	0.0043095043
	online	0.0042787227
	check	0.004186377
Topic 42:	amp	0.0103507675
	support	0.008380713
	today	0.007937293
	great	0.006733722
	join	0.0065373504
	#feelthebern	0.006119268
	day	0.0052197576
	team	0.0047763367
	donate	0.004427935
	good	0.0039084996
	vote	0.0038894957
	tonight	0.0038198153
	people	0.0035791013
	amazing	0.0034397405
	#sr16	0.0033003797
	volunteer	0.0032750415
	campaign	0.0029836507
	sign	0.0028442899
	iowa	0.0028252862
	proud	0.0026859255
	donation	0.0026225797
	sanders	0.0025782376
	#berniebus	0.0025148918
	event	0.0024008693
	raise	0.0023818656
	luck	0.002375531
	run	0.0023248543
	ready	0.0023248543
	work	0.0023185199
	money	0.0023185199
Topic 43:	vote	0.011478387
	tory	0.008238304
	cameron	0.007717615
	labour	0.007464648
	nh	0.007078874
